155,Sistem Informasi Manajemen Berbasis Web untuk Perusahaan Jasa Klinik dan Perawatan Hewan (vet & groom),"SISTEM INFORMASI DAN REKAYASA PERANGKAT LUNAK",SIRPL
156,Sistem Informasi Geografis Pariwisata Yogyakarta,"SISTEM INFORMASI DAN REKAYASA PERANGKAT LUNAK",SIRPL
256,Alat Bantu Ajar Matematika Akhlak Untuk Anak-anak,"GRAFIKA DAN MULTIMEDIA",GFMD
257,Buku pintar dwi bahasa berbasis multimedia tentang kenampakan alam dan keadaan sosial budaya negara-negara Asia Tenggara ,"GRAFIKA DAN MULTIMEDIA",GFMD
258,Aplikasi Berbasis Multimedia Untuk Seleksi Penerimaan Siswa Baru di “SD Muhammadiyah Plus Mojokerto” ,"GRAFIKA DAN MULTIMEDIA",GFMD
259,Company Profille Berbasis Multimedia Menggunakan Visualisasi 3D (Studi Kasus Pada Revenge Terror Clothing Company)  ,"GRAFIKA DAN MULTIMEDIA",GFMD
260,Pemanfaatan Metode Tiling Game Flash untuk Pengenalan Kampus UII Terpadu,"GRAFIKA DAN MULTIMEDIA",GFMD
261,Simulasi Berbasis Multimedia Untuk Rangkaian Listrik,"GRAFIKA DAN MULTIMEDIA",GFMD
262,VISUALISASI 3 DIMENSI ANATOMI GIGI DAN GANGGUAN UMUM YANG TERJADI PADA GIGI ,"GRAFIKA DAN MULTIMEDIA",GFMD
263,SISTEM INFORASI GALERY DESIGN BERBASIS WEB,"GRAFIKA DAN MULTIMEDIA",GFMD
264,Perancangan Game Action Peperangan Berbasis 3D FPS(First Person Shooter) Menggunakan FPSCreator v1.16 ,"GRAFIKA DAN MULTIMEDIA",GFMD
265,Simulasi Permainan Dakon berbasis multimedia,"GRAFIKA DAN MULTIMEDIA",GFMD
266,VISUALISASI ARSITEKTURAL 3D INTERAKTIF MONUMEN JOGJA KEMBALI,"GRAFIKA DAN MULTIMEDIA",GFMD
267,Rancang Bangun Rumah Sakit Virtual Study Kasus RS. KARTINI JEPARA,"GRAFIKA DAN MULTIMEDIA",GFMD
268,Suling Bambu Virtual dengan Hardware Kontroler,"GRAFIKA DAN MULTIMEDIA",GFMD
269,Penyusunan Learning Object pada Computer-Assisted Instruction Sistem Pernafasan ,"GRAFIKA DAN MULTIMEDIA",GFMD
270,Visualisasi 3D Gerakan Shalat Wajib sebagai Alat Bantu Ajar Siswa Sekolah Dasar ,"GRAFIKA DAN MULTIMEDIA",GFMD
271,Rancang Bangun Game Labirin 3d Menggunakan Unity,"GRAFIKA DAN MULTIMEDIA",GFMD
272,Sistem Multimedia Tentang Cara Bertahan Hidup di Hutan Sebagai Alat Bantu Ajar Anggota Pecinta Alam Tingkat Pemula,"GRAFIKA DAN MULTIMEDIA",GFMD
273,Rancang Bangun Perangkat Lunak untuk Permainan IGO ( catur cina ).,"GRAFIKA DAN MULTIMEDIA",GFMD
274,Game Suling Bambu Digital Menggunakan Hardware Kontroler,"GRAFIKA DAN MULTIMEDIA",GFMD
275,Virtual Drum Berbasis Multimedia,"GRAFIKA DAN MULTIMEDIA",GFMD
276,Visualisasi 3D Gerakan Pengatur Lalulintas sebagai Alat Bantu Sosialisasi kepada Pengguna Kendaraan Bermotor,"GRAFIKA DAN MULTIMEDIA",GFMD
277,Visualisasi 3D Praktek Gerakan Pencak Silat Sebagai Alat Bantu Ajar Dalam Mengenal Pencak Silat,"GRAFIKA DAN MULTIMEDIA",GFMD
278,Simulasi Pembelajaran Matematika Mengenai Bidang Beraturan Dan Tidak Beraturan Dan Perhitungan Rumus Dan Volumenya Dengan Metode Pendekatan Yang Familiar Pada Anak Usia SD.,"GRAFIKA DAN MULTIMEDIA",GFMD
279,PEMBELAJARAN DASAR BAHASA JEPANG,"GRAFIKA DAN MULTIMEDIA",GFMD
280,Simulasi 3D Sistem pencernaan pada manusia,"GRAFIKA DAN MULTIMEDIA",GFMD
281,Pengembangan Fasilitas Chatting untuk Game Multiplayer Berbasis Perangkat Mobile,"GRAFIKA DAN MULTIMEDIA",GFMD
282,VISUALISASI ARSITEKTURAL 3D INTERAKTIF MUSEUM GUNUNG MERAPI,"GRAFIKA DAN MULTIMEDIA",GFMD
283,teknik pembelajaran olahraga atletik kategori lompat berbasis multimedia,"GRAFIKA DAN MULTIMEDIA",GFMD
284,Implementasi Fungsi Heuristik dalam Pengambilan Keputusan untuk Mengumpan pada Game Basket,"GRAFIKA DAN MULTIMEDIA",GFMD
285,Visualisasi Arsitektur 3D Interaktif Museum Gunung Merapi,"GRAFIKA DAN MULTIMEDIA",GFMD
286,Simulasi Mekanika Fluida Dinamis Pada Rumus Fisika Berbasis Multimedia Interaktif Proses belajar mengajar telah mengalami kemajuan pesat belakangan ini. Salah satu bentuk dari kemajuan tersebut adalah maraknya penggunaan multimedia sebagai alat bantu,"GRAFIKA DAN MULTIMEDIA",GFMD
287,teknik pembelajaran olahraga atletik kategori lompat berbasis multimedia,"GRAFIKA DAN MULTIMEDIA",GFMD
288,Permodelan 3 dimensi anatomi tubuh manusia bagian leher dan kepala menggunakan teknik digital carving untuk aplikasi interaktif,"GRAFIKA DAN MULTIMEDIA",GFMD
289,Game Simulasi Memasak berbasis iPod Touch Untuk Memperkenalkan Masakan Indonesia,"GRAFIKA DAN MULTIMEDIA",GFMD
290,teknik pembelajaran olahraga atletik kategori lompat berbasis multimedia,"GRAFIKA DAN MULTIMEDIA",GFMD
291,Game Drum Digital Menggunakan Hardware Kontroler,"GRAFIKA DAN MULTIMEDIA",GFMD
292,KONTEN e-LEARNING MATA KULIAH JARINGAN KOMPUTER BERBASIS MULTIMEDIA,"GRAFIKA DAN MULTIMEDIA",GFMD
293,TUGAS AKHIR NON SKRIPSI,"GRAFIKA DAN MULTIMEDIA",GFMD
294,Simulasi pembelajaran invertebrata pada pelajaran biologi untuk SMA,"GRAFIKA DAN MULTIMEDIA",GFMD
295,Analisis dan Pembuatan Game Super Ninja,"GRAFIKA DAN MULTIMEDIA",GFMD
296,"Aplikasi Pengenalan Obat Alami dalam Buah, Rempah dan Sayuran Berbasis Multimedia","GRAFIKA DAN MULTIMEDIA",GFMD
297,Multimedia Informasi Atlas Berbasis Macromedia Flash,"GRAFIKA DAN MULTIMEDIA",GFMD
298,Aplikasi Game Ular Tangga EINSTEIN CHILD untuk meningkatkan Kemampuan Kognitif Anak,"GRAFIKA DAN MULTIMEDIA",GFMD
299,simulasi sistem pernafasan manusia berbasis 3D,"GRAFIKA DAN MULTIMEDIA",GFMD
300,Peta Digital Persebaran Satwa Di Dunia,"GRAFIKA DAN MULTIMEDIA",GFMD
301,"Aplikasi  pembelajaran pemasangan, penggunaan dan perawatan tabung gas elpiji Berbasis Multimedia","GRAFIKA DAN MULTIMEDIA",GFMD
302,Game Edukasi Waspada Gempa Bumi dan Penanggulangannya Berbasis Perangkat Bergerak.,"GRAFIKA DAN MULTIMEDIA",GFMD
303,Gim Serius Untuk  Edukasi Penggunaan Tabung Gas ELPIJI.,"GRAFIKA DAN MULTIMEDIA",GFMD
304,Serious Game Untuk Edukasi Dasar-dasar Audio Digital.,"GRAFIKA DAN MULTIMEDIA",GFMD
305,TUTORIAL REGISTRASI MAHASISWA BARU UII BERBASIS MULTIMEDIA,"GRAFIKA DAN MULTIMEDIA",GFMD
306,Pengembangan Virtual Kampus Berbasis Web Menggunakan Multi Foto 3D,"GRAFIKA DAN MULTIMEDIA",GFMD
307,Aplikasi Peta Rute Transjakarta Pada Mobile Device  Menggunakan Tekhnologi Flash Lite  ,"GRAFIKA DAN MULTIMEDIA",GFMD
308,Simulasi permainan kubus rubik 3x3 berbasis multimedia,"GRAFIKA DAN MULTIMEDIA",GFMD
309,simulasi sistem pernafasan manusia berbasis multimedia,"GRAFIKA DAN MULTIMEDIA",GFMD
310,SERIOUS GAME UNTUK EDUKASI DASAR-DASAR SINYAL VIDEO,"GRAFIKA DAN MULTIMEDIA",GFMD
311,Serious Game Untuk Edukasi Pencitraan Warna,"GRAFIKA DAN MULTIMEDIA",GFMD
312,Game Edukasi Pengenalan Bentuk dan Bangun Ruang Berbasis iPhone untuk Anak Sekolah Dasar Kelas 1,"GRAFIKA DAN MULTIMEDIA",GFMD
313,Belajar Bahasa Jawa Berbasis Macromedia Flash,"GRAFIKA DAN MULTIMEDIA",GFMD
314,Aplikasi Berbasis Multimedia Peta Digital Wisata Kuliner di Kota Yogyakarta,"GRAFIKA DAN MULTIMEDIA",GFMD
315,APLIKASI PEMBELAJARAN SISTEM GERAK TUBUH PADA MANUSIA UNTUK SISWA TINGKAT SMP BERBASIS MULTIMEDIA FLASH,"GRAFIKA DAN MULTIMEDIA",GFMD
316,Aplikasi Berbasis Multimedia Peta Digital Rental Kendaraan di Kota Yogyakarta,"GRAFIKA DAN MULTIMEDIA",GFMD
317,Aplikasi Game Puzzle Sudoku dengan Menerapkan Algoritma Backtracking Menggunakan Bahasa Pemprograman Visual Basic 6.0,"GRAFIKA DAN MULTIMEDIA",GFMD
318,aplikasi kurikulum akademik mata kuliah 2010 jurusan teknik informatika berbasis multimedia,"GRAFIKA DAN MULTIMEDIA",GFMD
319,Serious Game Untuk Edukasi Konpresi Citra.,"GRAFIKA DAN MULTIMEDIA",GFMD
320,Multimedia,"GRAFIKA DAN MULTIMEDIA",GFMD
321,Rancang Bangun Game Novel Visual Menggunakan Ren'Py V.6.11.1 ,"GRAFIKA DAN MULTIMEDIA",GFMD
322,Multimedia,"GRAFIKA DAN MULTIMEDIA",GFMD
323,Edukasi Pemanfaatan dan Fungsi (Pencegah Pemanasan Global) Ekosistem Hutan Berbasis Simulasi.,"GRAFIKA DAN MULTIMEDIA",GFMD
324,Game edukasi pencegahan dan penanganan demam berdarah berbasis simulasi,"GRAFIKA DAN MULTIMEDIA",GFMD
325,Aplikasi Virtual Reality pada Perpustakaan Fakultas Teknologi Industri Universitas Islam Indonesia,"GRAFIKA DAN MULTIMEDIA",GFMD
326,Multimedia Edukasi Perakitan Komputer Berbasis Simulasi 3D,"GRAFIKA DAN MULTIMEDIA",GFMD
327,Aplikasi Multimedia Pembelajaran Huruf Hiragana dan Katakana,"GRAFIKA DAN MULTIMEDIA",GFMD
328,Aplikasi Multimedia Pengenalan Hewan Untuk Anak TK,"GRAFIKA DAN MULTIMEDIA",GFMD
329,Belajar Bahasa Jawa Berbasis Multimedia,"GRAFIKA DAN MULTIMEDIA",GFMD
330,ALAT BANTU AJAR  SISTEM KERANGKA MANUSIA BERBASIS MULTIMEDIA 3D.,"GRAFIKA DAN MULTIMEDIA",GFMD
331,"Membangun Game Edukasi berbasis simulasi untuk Meningkatkan Kesadaran Perilaku Anti Korupsi, Kolusi dan Nepotisme (KKN).","GRAFIKA DAN MULTIMEDIA",GFMD
332,APLIKASI  PROSES METAMORFOSIS BERBASIS MULTIMEDIA,"GRAFIKA DAN MULTIMEDIA",GFMD
333,Game Edukasi Pengelolaan Sampah Berbasis Simulasi,"GRAFIKA DAN MULTIMEDIA",GFMD
334,Studi Usability Pada Situs Jejaring Sosial,"GRAFIKA DAN MULTIMEDIA",GFMD
335,Perancangan dan Pembuatan Media Pembelajaran Gitar Akustik bagi Pemula Secara Tutorial Dengan Bantuan Animasi,"GRAFIKA DAN MULTIMEDIA",GFMD
336,Simulasi multimedia pergerakan atau pergeseran gigi dari awal perawatan hingga ke hasil akhir perawatan menggunakan bracket atau kawat gigi berbasis 3D,"GRAFIKA DAN MULTIMEDIA",GFMD
337,Game Edukasi Peminimalisasian Jumlah Korban Tsunami Berbasis Simulasi,"GRAFIKA DAN MULTIMEDIA",GFMD
338,Animasi Partikel untuk Visualisasi Letusan Gunung Merapi,"GRAFIKA DAN MULTIMEDIA",GFMD
339,Aplikasi Virtual Gambang dengan Hardware Kontroler,"GRAFIKA DAN MULTIMEDIA",GFMD
340,Komparasi VGA Image Quality AMD dan Nvidia,"GRAFIKA DAN MULTIMEDIA",GFMD
341,Visualisasi 3D Museum Affandi Yogyakarta Berbasis Web Multimedia,"GRAFIKA DAN MULTIMEDIA",GFMD
342,Visualisasi 3D Aliran Lahar Dingin Merapi Di Yogyakarta,"GRAFIKA DAN MULTIMEDIA",GFMD
343,Ensiklopedia Sejarah Keistimewaan Yogyakarta Berbasis Multimedia,"GRAFIKA DAN MULTIMEDIA",GFMD
344,Tes Karakter Menurut Teori The Color Code Dengan Metode Permainan Visual Novel Berbasis Multimedia,"GRAFIKA DAN MULTIMEDIA",GFMD
345,Ensiklopedia Gunung Berapi di Kepualan  Indonesia Berbasis Peta Digital,"GRAFIKA DAN MULTIMEDIA",GFMD
346,Aplikasi Berbasis Multimedia Sebagai Sarana Penyampaian Informasi pada Masa Orientasi Siswa di SMA Muhammadiyah 1 Yogyakarta ,"GRAFIKA DAN MULTIMEDIA",GFMD
347,MULTIMEDIA,"GRAFIKA DAN MULTIMEDIA",GFMD
348,Implementasi pengenalan suara untuk aplikasi pengenalan huruf bagi anak usia dini,"GRAFIKA DAN MULTIMEDIA",GFMD
349,Game edukasi penyelamatan satwa berbasis multimedia.,"GRAFIKA DAN MULTIMEDIA",GFMD
350,Studi Usability Situs Internet Banking,"GRAFIKA DAN MULTIMEDIA",GFMD
351,“Aplikasi Game Tebak Gambar Bahasa Inggris Untuk Anak” ,"GRAFIKA DAN MULTIMEDIA",GFMD
352,Aplikasi Multimedia Game Pengenalan Benda-Benda Disekitar Rumah Kepada Anak,"GRAFIKA DAN MULTIMEDIA",GFMD
353,Aplikasi Alat Bantu Ajar Menghitung Invers Matriks Berbasis Multimedia,"GRAFIKA DAN MULTIMEDIA",GFMD
354,Desain Level Dinamis dalam Game Sudoku dengan Metode Backtracking pada Android,"GRAFIKA DAN MULTIMEDIA",GFMD
355,PENGENALAN 33 PROPINSI INDONESIA UNTUK ANAK SEKOLAH DASAR,"GRAFIKA DAN MULTIMEDIA",GFMD
356,Aplikasi Game Shooter Berbasis Sistem Operasi Android Menggunakan Interaksi Touchsreen,"GRAFIKA DAN MULTIMEDIA",GFMD
357,Aplikasi Alat Bantu Ajar Biologi Struktur Sel Hewan dan Sel Tumbuhan Berbasis Multimedia,"GRAFIKA DAN MULTIMEDIA",GFMD
358,Aplikasi Game 3D Petualangan Hamster pada OS Android menggunakan Unity,"GRAFIKA DAN MULTIMEDIA",GFMD
359,PEMBELAJARAN INTERACTIVE MENGGUNAKAN ADOBE CAPTIVATE UNTUK MATERI GRAF,"GRAFIKA DAN MULTIMEDIA",GFMD
360,Game Pengenalan Hewan Laut Untuk Anak Usia Dini Dengan Menggunakan Hardware Kontroler,"GRAFIKA DAN MULTIMEDIA",GFMD
361,Game Simulasi Pengendali Penerbangan,"GRAFIKA DAN MULTIMEDIA",GFMD
362,Simulasi 3D Proses Pembuatan dan Perakitan Reaktor Biogas.,"GRAFIKA DAN MULTIMEDIA",GFMD
363,Aplikasi Virtual Piano dengan Interaksi berbasis Perangkat Keras (Piano Similar),"GRAFIKA DAN MULTIMEDIA",GFMD
364,APLIKASI GAME MEMANCING DENGAN INTERAKSI BERBASIS PERANGKAT KERAS KENDALI,"GRAFIKA DAN MULTIMEDIA",GFMD
365, Pertunjukan Wayang Virtual Berbasis Multimedia,"GRAFIKA DAN MULTIMEDIA",GFMD
366,Aplikasi Alat Bantu Ajar Biologi Struktur Sel Hewan dan  Sel Tumbuhan  Berbasis Multimedia,"GRAFIKA DAN MULTIMEDIA",GFMD
367,Aplikasi Alat Bantu Ajar Struktur Dermatologi Manusia Berbasis Multimedia,"GRAFIKA DAN MULTIMEDIA",GFMD
368,aplikasi ensiklopedia anatomi lebah madu berbasis multimedia,"GRAFIKA DAN MULTIMEDIA",GFMD
369,Simulasi Proses dan Arah Aliran Pijat Refleksi berbasis Multimedia,"GRAFIKA DAN MULTIMEDIA",GFMD
370,Simulasi Pemasangan Alat Bantu Medis Berbasis Virtual 3D,"GRAFIKA DAN MULTIMEDIA",GFMD
371,Visualisasi gerakan sendi manusia berbasis 3D ,"GRAFIKA DAN MULTIMEDIA",GFMD
372,Aplikasi Pengenalan Obat Herbal Berbasis Multimedia,"GRAFIKA DAN MULTIMEDIA",GFMD
373,Aplikasi Game RPG Berbasis Controller PSP Pada Android,"GRAFIKA DAN MULTIMEDIA",GFMD
374,Aplikasi Tanya Jawab Soal-Soal IPA Persiapan UASBN (Ujian Akhir Sekolah Bertaraf Nasional) untuk SMP Berbasis Multimedia,"GRAFIKA DAN MULTIMEDIA",GFMD
375,Game Edukasi Pengenalan Agama Islam Sejak Dini,"GRAFIKA DAN MULTIMEDIA",GFMD
376,Alat Bantu Ajar Penyelesaian Sistem Persamaan Linear Menggunakan Metode Eliminasi Berbasis Multimedia,"GRAFIKA DAN MULTIMEDIA",GFMD
377,Non Skripsi,"GRAFIKA DAN MULTIMEDIA",GFMD
378,Penggunaan Logic Brick Pada Blender Dalam Pembuatan Game Block Breaker,"GRAFIKA DAN MULTIMEDIA",GFMD
379,Alat Bantu Ajar Penentuan Rute Terpendek Metode Dijkstra berbasis Multimedia,"GRAFIKA DAN MULTIMEDIA",GFMD
380,Aplikasi Pengenalan Gamelan berbasis Multimedia,"GRAFIKA DAN MULTIMEDIA",GFMD
381,Visulaisasi 3D Seni Tari Sekapur Sirih Daerah Jambi,"GRAFIKA DAN MULTIMEDIA",GFMD
382,Ensiklopedi Tokoh Pewanyangan Jawa Berbasis Flash,"GRAFIKA DAN MULTIMEDIA",GFMD
383,Simulasi 3D tarian sekapur sirih daerah jambi,"GRAFIKA DAN MULTIMEDIA",GFMD
384, Audiogames Pengenalan Bahasa Inggirs Dasar Untuk Visual Disability,"GRAFIKA DAN MULTIMEDIA",GFMD
385,3D Archery Game Menggunakan Logic Brick Pada Blender,"GRAFIKA DAN MULTIMEDIA",GFMD
386,Rancang bangun ruang huni pada game flash untuk tata kota hijau,"GRAFIKA DAN MULTIMEDIA",GFMD
387,Peta digital pariwisata kabupaten Jepara berbasis multimedia,"GRAFIKA DAN MULTIMEDIA",GFMD
388,Game Puzzle Pengenalan Buah-buahan Untuk Anak Usia Dini,"GRAFIKA DAN MULTIMEDIA",GFMD
389,PENERAPAN TEKNOLOGI TEXT-TO-SPEECH PADA PERANGKAT BERBASIS iOS (STUDI KASUS KAMUS BAHASA INGGRIS-INDONESIA),"GRAFIKA DAN MULTIMEDIA",GFMD
390,Alat Bantu Ajar Sholat Menggunakan Simulasi 3D,"GRAFIKA DAN MULTIMEDIA",GFMD
391,Laboratorium Virtual eksperimen kalor berbasis multimedia.,"GRAFIKA DAN MULTIMEDIA",GFMD
392,Aplikasi Simulator modifikasi exterior mobil Honda Accord sedan 2010 berbasis 3D.,"GRAFIKA DAN MULTIMEDIA",GFMD
393,PENGENALAN RAMBU JALAN SECARA OTOMATIS DENGAN VISION-BASED NAVIGATION,"GRAFIKA DAN MULTIMEDIA",GFMD
394,Aplikasi Game Mobile Berbasis Android Dengan Teknik Interaksi Geser.,"GRAFIKA DAN MULTIMEDIA",GFMD
395,Aplikasi Automatic Cropping Pas Photo,"GRAFIKA DAN MULTIMEDIA",GFMD
396,Aplikasi Bantu Ajar Teknik Pengobatan Akupuntur Berbasis Multimedia,"GRAFIKA DAN MULTIMEDIA",GFMD
397,Aplikasi Berbasis Multimedia Sebagai Sarana Penyampaian Informasi tentang Olahraga Panjat Tebing ,"GRAFIKA DAN MULTIMEDIA",GFMD
398,Alat Bantu Ajar Penentuan Rute Terpendek berbasis Multimedia,"GRAFIKA DAN MULTIMEDIA",GFMD
399,Ensiklopedia Anatomi Lebah Madu Berbasis Multimedia,"GRAFIKA DAN MULTIMEDIA",GFMD
400,Aplikasi  Penyajian Materi Logika Matematika Berbasis Multimedia.,"GRAFIKA DAN MULTIMEDIA",GFMD
401,Simulasi 3D Pembuatan dan Perakitan Penyulingan Air Bersih,"GRAFIKA DAN MULTIMEDIA",GFMD
402,Visualisasi Interaktif 3 Dimensi Candi Borobudur.,"GRAFIKA DAN MULTIMEDIA",GFMD
403,Alat Bantu Ajar Pembuatan Data Flow Diagram (DFD) Berbasis Multimedia,"GRAFIKA DAN MULTIMEDIA",GFMD
404,Alat Bantu Ajar Wudhu menggunakan simulasi 3D,"GRAFIKA DAN MULTIMEDIA",GFMD
405,Aplikasi Registrasi Citra 2D Menggunakan Data MRI,"GRAFIKA DAN MULTIMEDIA",GFMD
406,PETA WILAYAH (KIOSK) BERBASIS TOUCHSCREEN UNTUK SOLO GRANDMALL,"GRAFIKA DAN MULTIMEDIA",GFMD
407,Pengembangan Game Balap Mobil 3D Menggunakan Blender,"GRAFIKA DAN MULTIMEDIA",GFMD
408,Sistem Informasi  Sarana Transportasi Trans Jogja Daerah Istimewa Yogyakarta Berbasis Multimedia,"GRAFIKA DAN MULTIMEDIA",GFMD
409,Game Edukasi Pengenalan Rambu-rambu Lalu Lintas,"GRAFIKA DAN MULTIMEDIA",GFMD
410,Game First-Person-Shoting 3D dengan Menggunakan Unreal Engine 3,"GRAFIKA DAN MULTIMEDIA",GFMD
411,Ensiklopedia  Anatomi Lebah Madu Berbasis Multimedia,"GRAFIKA DAN MULTIMEDIA",GFMD
511,APLIKASI PELAPORAN PENGGUNAAN INTERNET DENGAN SARG (SQUID ANALYSIS REPORT GENERATOR),"SISTEM DAN JARINGAN KOMPUTER",SJK
512,Analisis Studi Kelayakan Sebuah BTS Untuk Interkoneksi Jaringan Data Nirkabel Antar PUSKESMAS dan Rumah Sakit Di Kota Cilegon Menggunakan Radio Mobile For Windows.,"SISTEM DAN JARINGAN KOMPUTER",SJK
513,Analisis Perbandingan Clustering Web Server Full Virtualization dengan Clustering Web Server Paravirtualization sebagai Load Balancing,"SISTEM DAN JARINGAN KOMPUTER",SJK
514,Mengoptimalkan Network Intrusion Detection System (NIDS) menggunakan Honeypot untuk menangani Zero-Day Attack,"SISTEM DAN JARINGAN KOMPUTER",SJK
515,Analisis perbandingan kinerja metode Tunneling dan metode NAT-PT pada Router Cisco menggunakan emulator GNS3,"SISTEM DAN JARINGAN KOMPUTER",SJK
516,Analisa dan Pengujian Video Streaming pada Jaringan Wireless dengan menggunakan Simulator NS-2,"SISTEM DAN JARINGAN KOMPUTER",SJK
517,Analisa Kualitas Layanan/Quality of Service (QoS) Video Streaming pada Jaringan Wireless dengan menggunakan Simulator NS-2,"SISTEM DAN JARINGAN KOMPUTER",SJK
518,Analisis perbandingan kinerja metode Dual Stack dan metode NAT-PT pada FreeBSD,"SISTEM DAN JARINGAN KOMPUTER",SJK
519,Konfigurasi Virtual Local Area Network (VLAN) Pada CISCO Switch Dengan Menggunakan Program Network Visualizer 6.0,"SISTEM DAN JARINGAN KOMPUTER",SJK
520,Implementasi Security IPsec Pada Metode Dual Stack Tunneling IPv6 dalam Pencegahan Serangan Man In The Middle Attack,"SISTEM DAN JARINGAN KOMPUTER",SJK
521,Aplikasi Proxy Dengan Visual Basic ,"SISTEM DAN JARINGAN KOMPUTER",SJK
522,Sistem Informasi Penjualan dan  Mobile Web dengan Studi Kasus Orange Modelling Hobby Shop ,"SISTEM DAN JARINGAN KOMPUTER",SJK
523,Telnet dan SSH dengan J2ME,"SISTEM DAN JARINGAN KOMPUTER",SJK
524,Analisis Keamanan VPN (Virtual Privat Network) dengan L2TP IPSec VPN,"SISTEM DAN JARINGAN KOMPUTER",SJK
525,Analisa Keamanan RADIUS sebagai Metode Sistem Keamanan pada WLAN ,"SISTEM DAN JARINGAN KOMPUTER",SJK
526,Analisis keamanan jaringan internet menggunakan nmap dan wireshark,"SISTEM DAN JARINGAN KOMPUTER",SJK
527,"Analisis & Implementasi Passive Interfaces, Routing Policy, Route Filter sebagai optimasi routing pada router CISCO.","SISTEM DAN JARINGAN KOMPUTER",SJK
528,Analisis Berbagai Macam Skenario Pengantrian Data dalam Jaringan Komputer,"SISTEM DAN JARINGAN KOMPUTER",SJK
529,Analisis Perbandingan Squidguard dan Dansguardian Sebagai Implementasi Web Content Filtering,"SISTEM DAN JARINGAN KOMPUTER",SJK
530,Analisa Keamanan RADIUS pada WLAN ,"SISTEM DAN JARINGAN KOMPUTER",SJK
531,Proxy FTP untuk Memudahkan Akses Sekumpulan FTP Server.,"SISTEM DAN JARINGAN KOMPUTER",SJK
532,Perbandingan Kinerja PC Router Mikrotik dan Router Cisco,"SISTEM DAN JARINGAN KOMPUTER",SJK
533,Analisis Kualitas Layanan / Quality of Service (Qos) Voip Terhadap Pengamanan Paket RTP Pada Jaringan LAN,"SISTEM DAN JARINGAN KOMPUTER",SJK
534,perbandingan kinerja routing protokol dsdv dan aodv pada jaringan ad hoc,"SISTEM DAN JARINGAN KOMPUTER",SJK
535,Analisis perbandingan komputer forensik menggunakan nmap dan wireshark,"SISTEM DAN JARINGAN KOMPUTER",SJK
536,Analisis reverse proxy untuk mengefesiensikan web server ,"SISTEM DAN JARINGAN KOMPUTER",SJK
537,Analisis pemanfaatan reverse proxy untuk meningkatkan efisiensi pelayanan web server ,"SISTEM DAN JARINGAN KOMPUTER",SJK
538,Mencari Perbedaan sistem operasi windows XP dengan system operasi linux ubuntu,"SISTEM DAN JARINGAN KOMPUTER",SJK
539,Integrasi Jaringan Wireless Dan Ad Hoc,"SISTEM DAN JARINGAN KOMPUTER",SJK
540,Aplikasi Fuzzy C-Mean untuk menentukan tata letak Access Point,"SISTEM DAN JARINGAN KOMPUTER",SJK
541,Analisis Keamanan Transfer data  pada Wide Area Network menggunakan GRE Over IPSec,"SISTEM DAN JARINGAN KOMPUTER",SJK
542,PANDUAN MIGRASI DARI WINDOWS XP KE WINDOWS 7,"SISTEM DAN JARINGAN KOMPUTER",SJK
543,Menganalisis perbedaan windows XP dengan linux ubuntu,"SISTEM DAN JARINGAN KOMPUTER",SJK
544,Library Network Manager Linux Untuk Otomatisasi Load Balancing ,"SISTEM DAN JARINGAN KOMPUTER",SJK
545,Ananalisis Manajemen Bandwith Dengan Queue Tree Studi Kasus Rt/Rw Net Desa Patalan Jetis Bantul Yogyakarta,"SISTEM DAN JARINGAN KOMPUTER",SJK
546,"Remastering Distro Linux untuk Gateway, Distributed Filtering dan Security","SISTEM DAN JARINGAN KOMPUTER",SJK
547,Remote Blocking Website menggunakan SMS,"SISTEM DAN JARINGAN KOMPUTER",SJK
548,Pengembangan Distro Linux Penunjang Perkuliahan berbasis Information Technology IT berindukan Linux Ubuntu (10.10),"SISTEM DAN JARINGAN KOMPUTER",SJK
549,Analisis Pengaruh Implementasi Bursts Mode Terhadap Kualitas QoS Koneksi Internet Menggunakan Opnet IT Guru,"SISTEM DAN JARINGAN KOMPUTER",SJK
550,Teknologi Multi Protocol Label Switching (MPLS) untuk Meningkatkan Performa jaringan Virtual Privat Network (VPN),"SISTEM DAN JARINGAN KOMPUTER",SJK
551,Analisis Quality of Services (QoS) Protokol Persinyalan Pada  Jaringan Voice Over Internet Protocol (VOIP) ,"SISTEM DAN JARINGAN KOMPUTER",SJK
552,Analisis Perbandingan Kinerja Jaringan Komputer Berbasis IPv4 dan IPv6,"SISTEM DAN JARINGAN KOMPUTER",SJK
553,Analisis Perbandingan Network Monitoring System Menggunakan Zabbix dan Nagios,"SISTEM DAN JARINGAN KOMPUTER",SJK
554,-,"SISTEM DAN JARINGAN KOMPUTER",SJK
555,Implementasi Cloud Computing Pada Billing Sistem Warnet,"SISTEM DAN JARINGAN KOMPUTER",SJK
556,Implementasi socket protokol pada game hearts berbasis client server dengan java,"SISTEM DAN JARINGAN KOMPUTER",SJK
557,Optimasi Pustaka SWILL untuk Bahasa C(Studi Kasus Pengembangan Web Server dengan Private Network sebagai Platform),"SISTEM DAN JARINGAN KOMPUTER",SJK
558,TEKNIK ANTI KOMPUTER FORENSIK UNTUK MEMANIPULASI FILE,"SISTEM DAN JARINGAN KOMPUTER",SJK
